-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/2020 through 12/31/2025 in LST
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
RH2M     MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
RH2M,2023,22.5,55.625,49.19,41.39,31.46,29.2,20.84,21.56,23.52,23.76,28.77,30.72,42.57,43.44,32.14
RH2M,2023,22.5,56.25,47.35,37.91,30.35,27.52,20.97,20.48,24.76,25.67,31.48,31.05,40.62,39.63,31.45
RH2M,2023,23.0,51.875,67.9,46.15,41.23,35.99,23.0,26.73,23.34,23.04,31.17,39.07,52.68,58.07,39.0
RH2M,2023,23.0,52.5,64.44,43.66,39.02,34.74,23.37,26.83,23.71,21.95,32.03,39.86,49.85,56.92,38.01
RH2M,2023,23.0,53.125,64.91,44.69,40.15,34.5,23.74,26.45,24.88,21.95,34.06,41.91,51.13,58.72,38.9
RH2M,2023,23.0,53.75,62.57,45.1,40.13,33.62,23.3,26.59,25.96,22.53,34.32,41.42,49.22,57.47,38.49
RH2M,2023,23.0,54.375,59.93,46.19,40.28,33.52,23.06,26.41,26.64,23.42,33.46,40.04,48.71,55.89,38.09
RH2M,2023,23.0,55.0,55.0,45.34,37.95,33.13,22.81,25.32,26.17,23.88,31.3,36.01,46.94,52.58,36.32
RH2M,2023,23.0,55.625,51.67,42.04,33.81,30.45,21.06,22.77,23.88,23.05,28.57,31.57,44.46,46.39,33.26
RH2M,2023,23.0,56.25,48.66,35.56,30.74,28.02,19.63,19.94,23.3,23.21,28.54,29.36,40.67,41.33,30.72
RH2M,2023,23.5,51.875,70.95,50.31,46.41,38.03,27.21,32.34,29.48,29.05,38.43,44.5,57.0,61.09,43.7
RH2M,2023,23.5,52.5,67.55,46.54,43.82,37.61,27.97,33.93,30.45,27.97,39.17,45.76,53.72,59.88,42.85
RH2M,2023,23.5,53.125,68.52,47.56,45.44,38.35,28.91,33.91,31.63,27.99,41.74,48.68,55.73,62.3,44.22
RH2M,2023,23.5,53.75,66.46,48.08,45.28,37.99,28.87,33.71,32.79,28.14,41.6,48.52,53.82,61.4,43.88
RH2M,2023,23.5,54.375,63.25,49.09,44.85,37.63,27.77,32.87,31.98,27.14,39.37,46.44,52.03,59.71,42.65
RH2M,2023,23.5,55.0,57.47,47.69,41.83,36.07,25.87,29.77,29.66,25.66,35.02,40.15,49.47,56.25,39.53
RH2M,2023,23.5,55.625,54.79,43.1,37.09,32.57,22.6,25.04,24.88,22.73,29.82,33.54,46.97,50.77,35.28
RH2M,2023,23.5,56.25,55.66,38.21,33.93,30.89,20.08,21.84,24.27,23.22,29.55,31.39,46.24,49.87,33.74
RH2M,2023,24.0,51.875,73.14,57.58,57.31,49.44,42.98,46.66,45.76,45.1,51.18,51.61,60.45,62.64,53.64
RH2M,2023,24.0,52.5,70.83,54.31,54.87,48.4,42.16,49.33,47.21,42.65,51.38,53.15,58.7,62.27,52.94
RH2M,2023,24.0,53.125,71.42,53.86,54.58,47.93,40.98,48.5,46.63,41.65,53.35,55.7,60.07,64.57,53.27
RH2M,2023,24.0,53.75,70.3,55.63,54.44,48.55,42.53,49.79,48.63,42.64,53.65,56.56,59.83,63.99,53.87
RH2M,2023,24.0,54.375,66.3,53.76,50.59,44.45,37.5,44.4,42.38,36.32,47.57,53.77,56.58,62.09,49.62
RH2M,2023,24.0,55.0,59.51,49.71,45.67,39.48,30.83,36.19,34.15,29.11,38.67,45.13,52.05,58.97,43.25
RH2M,2023,24.0,55.625,57.52,45.73,40.58,34.35,24.87,27.75,26.85,23.27,31.62,36.2,50.56,54.11,37.74
RH2M,2023,24.0,56.25,60.14,43.97,38.19,33.4,20.98,24.6,29.02,25.7,34.31,36.17,53.11,56.14,37.95
RH2M,2023,24.5,51.875,75.0,67.0,67.22,61.55,58.49,59.8,61.25,60.62,60.99,57.96,63.23,64.31,63.11
RH2M,2023,24.5,52.5,73.98,68.52,70.83,66.59,65.71,70.96,71.02,64.25,65.31,61.09,63.67,64.59,67.21
RH2M,2023,24.5,53.125,73.54,69.31,71.73,70.57,69.27,76.69,76.6,68.54,68.84,64.4,64.36,65.56,69.95
RH2M,2023,24.5,53.75,72.41,67.95,70.39,70.66,69.56,76.16,76.03,66.5,68.65,64.37,63.19,64.99,69.24
RH2M,2023,24.5,54.375,69.52,62.62,63.13,60.55,58.55,64.62,62.52,54.86,60.88,60.98,61.24,64.0,61.95
RH2M,2023,24.5,55.0,60.92,52.55,51.09,45.18,38.95,45.0,40.9,35.4,43.99,50.54,53.88,60.58,48.23
RH2M,2023,24.5,55.625,60.13,50.1,45.88,37.66,28.88,32.33,30.22,25.55,34.57,40.5,53.12,57.21,41.29
RH2M,2023,24.5,56.25,62.07,52.83,45.7,38.38,27.1,32.06,38.28,33.2,43.23,42.71,56.15,56.65,43.97
RH2M,2023,25.0,51.875,75.84,71.83,68.89,63.82,59.06,59.21,62.26,61.95,61.05,59.36,63.67,66.3,64.4
RH2M,2023,25.0,52.5,73.05,73.4,74.14,71.45,70.98,75.42,76.88,70.16,67.99,63.38,63.81,64.65,70.43
RH2M,2023,25.0,53.125,71.58,73.29,75.03,74.27,72.85,80.13,80.77,71.47,69.94,64.42,63.14,63.76,71.71
RH2M,2023,25.0,53.75,70.49,72.73,74.63,75.24,73.99,80.81,81.21,70.59,70.38,64.55,61.83,62.46,71.56
RH2M,2023,25.0,54.375,68.91,70.27,73.05,74.22,74.06,79.03,77.09,68.93,68.81,64.62,61.5,62.63,70.25
RH2M,2023,25.0,55.0,63.86,61.59,63.24,60.44,58.31,62.95,57.69,52.03,56.56,58.59,57.59,60.96,59.47
RH2M,2023,25.0,55.625,63.06,57.25,53.35,44.54,36.84,40.83,37.34,32.46,41.29,47.58,55.24,59.25,47.36
RH2M,2023,25.0,56.25,64.01,63.05,55.62,44.81,34.28,40.22,49.33,43.26,53.96,50.88,58.86,57.69,51.25
RH2M,2023,25.5,51.875,74.25,72.55,70.55,66.25,61.9,63.63,66.25,63.77,63.51,60.94,63.05,66.01,66.02
RH2M,2023,25.5,52.5,71.61,74.12,76.03,74.36,73.33,78.09,80.79,73.69,70.25,64.83,63.48,63.96,72.03
RH2M,2023,25.5,53.125,69.99,74.06,77.42,77.81,75.57,82.51,83.97,74.91,72.19,65.68,62.62,62.88,73.29
RH2M,2023,25.5,53.75,68.76,73.74,77.72,79.77,77.38,83.84,84.5,74.98,72.9,65.82,61.58,61.53,73.53
RH2M,2023,25.5,54.375,67.13,72.94,76.69,79.16,78.23,83.37,82.19,74.35,71.35,66.15,60.76,61.28,72.79
RH2M,2023,25.5,55.0,64.98,70.89,75.01,75.91,77.84,81.01,75.96,69.71,68.66,65.65,60.03,60.32,70.48
RH2M,2023,25.5,55.625,61.84,63.4,61.89,55.69,51.79,55.31,51.33,46.28,53.18,54.82,56.56,57.66,55.76
RH2M,2023,25.5,56.25,63.42,66.2,61.47,47.83,39.11,45.71,55.21,48.2,57.84,53.38,58.24,55.49,54.27
RH2M,2023,26.0,51.875,72.7,73.68,73.86,70.63,67.49,69.92,72.89,68.91,67.73,63.08,62.62,64.85,69.01
RH2M,2023,26.0,52.5,70.39,74.45,77.81,77.58,75.2,80.06,83.53,76.28,72.01,66.1,62.98,63.21,73.29
RH2M,2023,26.0,53.125,68.55,74.37,78.53,79.91,76.87,83.68,84.91,76.78,73.36,66.44,62.01,61.88,73.93
RH2M,2023,26.0,53.75,67.08,74.28,78.07,79.67,77.56,84.31,84.55,75.81,73.98,66.42,61.24,60.44,73.6
RH2M,2023,26.0,54.375,66.23,74.34,77.58,80.4,79.77,84.95,83.48,76.37,73.38,67.16,60.72,60.03,73.68
RH2M,2023,26.0,55.0,64.57,73.41,77.14,80.02,81.44,84.98,81.41,75.9,73.31,68.5,59.92,59.0,73.29
RH2M,2023,26.0,55.625,62.13,70.74,73.89,73.38,75.01,77.22,72.11,68.33,69.59,65.95,59.14,57.84,68.75
RH2M,2023,26.0,56.25,61.9,66.44,65.87,55.61,50.74,56.18,61.68,55.68,61.74,56.28,57.96,54.37,58.65
RH2M,2024,22.5,51.875,47.78,49.0,40.63,33.68,28.32,17.83,21.52,26.76,29.83,38.79,44.2,46.68,35.39
RH2M,2024,22.5,52.5,48.85,48.95,41.34,33.7,27.77,17.9,21.94,27.41,30.03,38.9,46.24,50.21,36.08
RH2M,2024,22.5,53.125,50.13,49.92,43.25,34.09,28.27,18.48,22.34,29.03,30.69,39.53,48.03,53.15,37.22
RH2M,2024,22.5,53.75,50.28,50.41,44.49,34.7,29.07,19.05,22.61,30.91,30.51,39.64,48.47,54.15,37.84
RH2M,2024,22.5,54.375,50.3,50.97,45.75,35.62,30.16,20.01,22.78,33.6,32.15,39.91,47.51,53.54,38.51
RH2M,2024,22.5,55.0,49.23,50.35,46.13,35.93,31.28,21.69,22.6,38.06,35.5,40.58,44.75,52.0,39.0
RH2M,2024,22.5,55.625,46.35,47.84,44.5,35.2,29.41,21.24,22.5,41.85,42.67,42.84,40.97,48.24,38.62
RH2M,2024,22.5,56.25,43.41,44.82,43.4,34.77,29.89,22.92,23.35,56.93,61.85,53.62,43.67,48.34,42.25
RH2M,2024,23.0,51.875,50.28,52.63,45.28,37.44,32.11,20.42,24.58,30.4,34.61,42.61,47.1,49.78,38.91
RH2M,2024,23.0,52.5,51.05,51.83,44.35,36.77,31.32,20.56,25.65,31.09,34.92,42.72,49.2,53.9,39.42
RH2M,2024,23.0,53.125,53.47,53.7,46.38,37.34,32.04,21.57,26.41,32.75,36.28,43.74,52.04,56.94,41.03
RH2M,2024,23.0,53.75,53.52,54.15,48.33,37.75,31.95,22.4,26.84,34.02,35.54,43.24,53.17,57.78,41.54
RH2M,2024,23.0,54.375,53.07,54.68,49.62,38.71,33.16,22.98,26.36,35.92,35.66,42.5,52.37,56.71,41.79
RH2M,2024,23.0,55.0,51.45,54.08,50.08,39.06,33.62,23.49,25.57,39.18,37.44,41.83,48.47,54.22,41.52
RH2M,2024,23.0,55.625,48.12,50.37,46.53,36.42,30.51,21.77,23.85,42.56,42.68,42.8,42.73,50.19,39.86
RH2M,2024,23.0,56.25,43.66,46.19,44.29,35.2,28.43,21.6,23.03,56.45,60.61,52.31,42.54,49.08,41.95
RH2M,2024,23.5,51.875,53.0,56.48,50.86,40.88,36.54,25.2,29.57,35.98,40.34,47.13,50.61,53.63,43.32
RH2M,2024,23.5,52.5,53.74,55.9,49.29,39.71,37.12,26.01,31.8,37.14,41.12,47.64,53.07,57.97,44.19
RH2M,2024,23.5,53.125,56.49,58.42,50.82,40.12,37.5,27.36,32.5,38.54,42.95,48.89,56.77,60.78,45.91
RH2M,2024,23.5,53.75,56.9,58.48,52.71,41.63,37.59,28.37,32.92,38.88,42.38,47.74,57.98,61.31,46.38
RH2M,2024,23.5,54.375,56.23,58.48,54.07,42.7,37.92,27.85,31.77,39.2,40.8,45.82,56.55,59.71,45.9
RH2M,2024,23.5,55.0,53.99,57.83,54.29,42.41,37.18,25.75,29.02,39.38,39.25,43.7,51.83,56.23,44.21
RH2M,2024,23.5,55.625,50.63,54.58,49.9,38.41,32.47,22.96,26.24,41.88,40.6,42.96,45.65,51.87,41.49
RH2M,2024,23.5,56.25,48.27,53.18,50.59,38.54,28.85,20.93,24.79,56.14,55.32,51.29,46.23,52.67,43.89
RH2M,2024,24.0,51.875,59.6,62.68,61.08,52.65,49.23,41.75,44.6,50.65,50.28,55.45,57.77,60.05,53.8
RH2M,2024,24.0,52.5,59.19,62.15,59.53,51.0,50.43,41.83,47.22,50.59,50.55,55.3,59.14,62.51,54.11
RH2M,2024,24.0,53.125,60.44,63.21,59.94,49.93,48.64,41.03,45.37,50.43,51.78,55.67,62.17,63.72,54.35
RH2M,2024,24.0,53.75,61.48,64.12,61.49,52.33,49.9,43.08,46.5,50.65,52.42,55.33,62.9,64.06,55.34
RH2M,2024,24.0,54.375,59.43,62.31,60.0,49.32,45.89,37.53,41.54,45.63,48.11,50.83,60.21,61.24,51.81
RH2M,2024,24.0,55.0,56.21,60.37,57.3,45.29,41.46,29.74,34.31,41.13,42.14,46.41,55.28,57.79,47.26
RH2M,2024,24.0,55.625,53.3,58.92,52.51,40.6,33.78,23.44,28.82,40.14,37.68,44.34,49.11,53.42,42.98
RH2M,2024,24.0,56.25,51.04,59.57,56.34,43.93,28.94,21.57,29.26,53.35,45.9,50.14,49.0,54.68,45.29
RH2M,2024,24.5,51.875,65.73,68.35,69.61,65.49,62.9,57.61,58.79,64.24,57.63,61.59,64.22,65.58,63.48
RH2M,2024,24.5,52.5,66.19,70.14,72.69,70.49,70.42,65.56,69.51,69.05,61.41,63.83,65.91,67.25,67.71
RH2M,2024,24.5,53.125,67.8,71.69,74.95,73.91,73.24,70.89,73.93,71.79,65.72,65.75,68.39,68.06,70.51
RH2M,2024,24.5,53.75,67.2,71.05,73.71,73.66,72.44,72.04,73.09,69.76,66.71,64.79,67.74,67.13,69.94
RH2M,2024,24.5,54.375,64.28,67.29,68.07,64.28,61.54,58.92,61.67,61.0,61.35,60.05,64.38,63.61,63.02
RH2M,2024,24.5,55.0,58.24,61.62,59.66,50.34,47.39,37.62,42.2,45.8,47.46,50.03,58.17,57.6,51.32
RH2M,2024,24.5,55.625,56.41,62.3,55.8,43.48,36.9,25.95,32.6,43.24,42.25,47.78,54.23,55.8,46.36
RH2M,2024,24.5,56.25,52.73,64.35,61.52,50.79,35.39,27.39,36.34,56.49,49.52,52.89,53.62,54.81,49.62
RH2M,2024,25.0,51.875,67.84,70.01,69.76,66.89,64.83,58.55,59.26,65.38,56.8,61.0,66.16,66.45,64.41
RH2M,2024,25.0,52.5,67.86,71.93,74.99,75.37,75.31,71.08,74.49,73.59,63.03,63.96,67.58,67.77,70.59
RH2M,2024,25.0,53.125,67.05,72.17,76.24,77.37,77.38,74.98,78.08,74.11,65.38,64.52,67.2,66.44,71.75
RH2M,2024,25.0,53.75,66.12,71.59,76.01,78.24,77.86,76.9,78.63,73.21,67.28,64.51,66.35,63.82,71.71
RH2M,2024,25.0,54.375,65.28,70.44,73.81,77.15,75.55,75.92,76.46,71.31,68.28,64.43,65.48,62.53,70.54
RH2M,2024,25.0,55.0,61.83,65.77,66.66,65.03,62.08,57.71,59.85,59.68,60.23,58.22,61.77,58.77,61.45
RH2M,2024,25.0,55.625,58.54,64.23,60.43,49.36,42.47,33.72,40.56,54.31,55.39,54.69,59.19,56.65,52.43
RH2M,2024,25.0,56.25,56.65,67.25,64.95,55.28,43.09,36.15,45.03,68.19,59.9,55.08,56.22,54.8,55.19
RH2M,2024,25.5,51.875,67.54,70.15,70.68,68.14,68.45,60.92,64.2,68.69,58.61,60.87,66.96,66.64,65.99
RH2M,2024,25.5,52.5,67.75,71.97,75.16,76.66,77.74,75.1,78.28,76.92,64.79,63.59,67.84,66.39,71.86
RH2M,2024,25.5,53.125,66.02,71.65,76.11,79.76,79.83,78.86,81.68,77.38,67.41,64.49,66.66,64.49,72.86
RH2M,2024,25.5,53.75,64.94,70.9,76.05,81.5,80.63,81.18,82.97,76.89,69.42,64.79,65.58,61.88,73.06
RH2M,2024,25.5,54.375,64.47,70.23,74.98,81.25,79.64,80.52,81.4,75.24,70.89,65.05,64.9,60.61,72.42
RH2M,2024,25.5,55.0,64.34,69.32,73.81,79.2,78.09,77.44,76.81,72.89,71.01,64.72,64.07,59.08,70.88
RH2M,2024,25.5,55.625,60.63,64.37,63.79,60.29,55.38,48.74,54.51,59.94,57.61,55.79,58.8,53.34,57.75
RH2M,2024,25.5,56.25,58.09,66.7,65.7,58.58,47.0,40.45,50.81,68.77,57.11,54.39,55.35,51.8,56.21
RH2M,2024,26.0,51.875,67.03,70.21,72.75,71.4,73.14,67.35,72.27,73.24,61.86,60.97,67.72,65.84,68.66
RH2M,2024,26.0,52.5,66.99,71.26,75.41,78.01,78.63,78.59,82.11,79.36,66.4,63.53,68.34,65.31,72.84
RH2M,2024,26.0,53.125,64.71,70.18,75.76,80.98,79.95,80.29,83.43,79.57,68.84,64.45,66.66,62.9,73.15
RH2M,2024,26.0,53.75,63.37,69.0,75.19,81.9,79.79,80.25,83.34,78.67,70.04,64.38,65.37,60.66,72.66
RH2M,2024,26.0,54.375,63.33,68.23,75.0,82.5,81.0,81.44,82.6,77.47,71.36,64.32,64.28,59.18,72.56
RH2M,2024,26.0,55.0,63.63,67.74,74.46,81.88,81.14,81.27,81.55,76.94,73.55,65.17,63.66,57.55,72.37
RH2M,2024,26.0,55.625,64.23,66.88,71.38,76.28,75.22,71.24,74.68,72.62,70.76,64.23,63.21,54.16,68.73
RH2M,2024,26.0,56.25,60.48,66.07,66.03,63.59,56.78,49.16,59.17,68.2,61.43,56.91,56.24,50.15,59.5
RH2M,2025,22.5,51.875,49.3,45.82,33.58,17.3,16.01,17.87,19.23,22.32,30.65,31.72,42.72,47.27,31.07
RH2M,2025,22.5,52.5,52.26,47.24,34.71,17.35,16.77,19.78,20.41,22.6,30.48,33.05,44.16,49.29,32.27
RH2M,2025,22.5,53.125,53.81,47.72,34.86,17.73,17.5,20.55,20.64,22.84,31.14,34.96,45.12,51.23,33.11
RH2M,2025,22.5,53.75,53.68,46.59,34.29,18.19,18.55,21.28,20.44,22.91,31.18,36.57,45.08,52.08,33.34
RH2M,2025,22.5,54.375,53.48,45.37,33.53,18.83,19.87,21.66,19.97,23.7,31.64,37.57,43.76,52.54,33.45
RH2M,2025,22.5,55.0,52.29,43.29,33.01,19.03,20.42,21.23,19.65,25.02,32.14,36.48,40.45,51.48,32.84
RH2M,2025,22.5,55.625,48.7,40.72,30.81,18.08,18.69,20.82,19.69,26.61,31.23,31.94,34.98,49.52,30.95
RH2M,2025,22.5,56.25,46.93,41.57,29.29,17.22,18.96,20.41,20.02,29.73,32.01,29.6,35.04,48.92,30.77
RH2M,2025,23.0,51.875,52.7,49.88,36.15,19.37,18.78,21.36,22.6,24.76,36.29,37.22,46.48,50.26,34.57
RH2M,2025,23.0,52.5,55.55,51.27,37.05,19.35,19.3,23.47,23.98,24.27,35.78,38.56,47.8,52.11,35.62
RH2M,2025,23.0,53.125,57.84,52.36,38.26,19.64,20.0,24.46,24.33,24.63,36.51,41.63,49.57,54.03,36.86
RH2M,2025,23.0,53.75,58.04,51.59,37.99,20.04,21.41,25.64,24.34,24.69,36.0,42.27,49.38,54.84,37.12
RH2M,2025,23.0,54.375,57.31,49.26,36.86,20.5,23.09,26.49,24.16,24.61,35.24,42.03,47.81,54.98,36.81
RH2M,2025,23.0,55.0,55.09,45.29,34.7,20.27,23.32,25.62,23.08,24.82,34.54,39.56,43.54,53.03,35.2
RH2M,2025,23.0,55.625,50.78,41.37,30.49,18.26,20.09,22.64,21.36,25.69,31.38,33.14,35.41,49.85,31.68
RH2M,2025,23.0,56.25,47.57,40.73,27.01,15.91,18.07,19.68,20.01,28.04,29.44,28.24,31.7,47.58,29.46
RH2M,2025,23.5,51.875,56.51,53.52,40.43,23.18,23.61,27.36,28.59,30.88,42.52,43.06,49.02,53.13,39.24
RH2M,2025,23.5,52.5,59.23,55.03,41.51,23.53,24.45,29.99,30.33,29.63,42.39,44.87,50.65,55.28,40.5
RH2M,2025,23.5,53.125,61.83,56.61,42.67,24.18,25.1,31.07,30.35,29.66,43.09,48.04,53.75,57.16,41.88
RH2M,2025,23.5,53.75,62.03,56.21,42.48,24.79,27.44,33.02,31.11,29.28,42.7,48.47,53.98,57.36,42.33
RH2M,2025,23.5,54.375,60.41,53.6,40.83,24.33,28.87,33.45,30.42,27.83,40.54,47.06,51.42,56.87,41.24
RH2M,2025,23.5,55.0,57.21,48.16,37.18,22.27,27.47,30.97,27.4,25.97,37.51,43.4,46.39,55.01,38.21
RH2M,2025,23.5,55.625,53.26,42.87,31.16,18.78,21.52,25.03,23.25,25.75,32.11,35.85,38.59,52.33,33.35
RH2M,2025,23.5,56.25,52.37,41.56,28.62,15.87,18.41,20.6,22.17,28.67,31.48,31.92,38.12,52.72,31.85
RH2M,2025,24.0,51.875,62.14,62.12,53.52,38.71,38.76,42.34,44.61,47.31,52.87,51.32,53.23,59.52,50.48
RH2M,2025,24.0,52.5,63.45,62.24,53.72,38.23,39.71,45.69,46.97,44.95,53.6,52.84,53.76,59.81,51.19
RH2M,2025,24.0,53.125,64.78,62.25,52.61,36.73,39.16,46.55,45.21,43.23,52.77,54.59,55.9,60.48,51.13
RH2M,2025,24.0,53.75,64.74,62.4,52.17,38.95,43.02,50.16,47.66,43.56,53.22,54.76,57.64,61.62,52.44
RH2M,2025,24.0,54.375,61.9,57.96,46.48,33.53,39.67,45.82,42.02,36.51,48.52,52.1,54.31,59.71,48.16
RH2M,2025,24.0,55.0,58.5,51.21,40.33,26.01,32.52,37.3,32.54,28.71,41.47,47.18,47.98,57.14,41.7
RH2M,2025,24.0,55.625,55.25,45.18,33.1,20.2,22.98,27.68,25.51,26.81,34.75,39.8,41.68,54.75,35.61
RH2M,2025,24.0,56.25,55.21,43.39,32.21,16.75,19.25,22.69,28.38,33.15,38.32,38.51,46.9,58.73,36.12
RH2M,2025,24.5,51.875,66.57,70.91,66.58,56.62,53.96,56.57,59.99,63.98,61.64,57.54,56.53,64.79,61.27
RH2M,2025,24.5,52.5,67.25,72.97,71.69,63.67,63.78,67.81,70.52,66.97,67.36,60.58,57.07,65.03,66.19
RH2M,2025,24.5,53.125,68.52,74.45,74.61,67.82,69.94,76.18,76.86,70.06,70.12,64.45,58.7,65.78,69.77
RH2M,2025,24.5,53.75,68.09,73.06,72.22,66.54,71.15,77.19,76.82,67.69,68.82,63.92,58.74,64.97,69.08
RH2M,2025,24.5,54.375,64.92,66.54,60.42,53.2,60.84,66.05,62.84,54.55,61.32,59.26,56.72,63.46,60.81
RH2M,2025,24.5,55.0,58.37,54.54,44.46,32.53,40.45,45.95,39.9,34.0,46.81,50.71,49.1,58.49,46.24
RH2M,2025,24.5,55.625,57.32,49.17,36.01,23.19,26.63,32.02,29.2,30.26,39.39,44.31,44.31,56.82,39.02
RH2M,2025,24.5,56.25,55.61,50.06,39.39,23.49,25.53,30.59,39.17,44.53,48.07,46.27,48.74,61.0,42.7
RH2M,2025,25.0,51.875,67.45,71.41,68.43,59.48,54.85,57.13,60.93,66.09,62.15,58.22,57.18,65.36,62.35
RH2M,2025,25.0,52.5,66.97,74.24,75.63,70.7,68.97,72.17,75.15,72.77,70.51,61.43,56.74,65.42,69.2
RH2M,2025,25.0,53.125,66.1,74.12,77.04,72.94,73.21,79.44,79.77,73.85,71.85,63.61,56.21,64.62,71.05
RH2M,2025,25.0,53.75,64.97,73.3,75.85,72.27,75.66,80.98,80.95,73.19,71.57,64.32,55.77,63.96,71.06
RH2M,2025,25.0,54.375,64.32,71.55,72.07,69.52,76.26,79.8,77.23,68.58,70.1,64.05,56.18,63.83,69.45
RH2M,2025,25.0,55.0,60.1,62.57,57.23,51.76,60.6,63.05,57.19,50.46,59.06,57.84,52.16,60.91,57.72
RH2M,2025,25.0,55.625,57.66,54.09,41.6,30.18,35.33,40.11,36.47,38.07,46.93,48.89,47.62,59.03,44.63
RH2M,2025,25.0,56.25,55.93,56.69,46.31,31.82,34.04,41.26,50.29,56.21,57.49,52.53,51.11,62.23,49.65
RH2M,2025,25.5,51.875,66.06,71.28,70.71,63.33,58.63,61.07,64.33,67.1,64.92,59.89,57.27,65.39,64.13
RH2M,2025,25.5,52.5,65.5,73.06,76.66,73.84,72.46,74.8,77.7,75.04,72.66,62.68,56.29,64.99,70.46
RH2M,2025,25.5,53.125,64.14,72.65,77.55,75.82,76.29,81.21,81.71,76.27,74.35,64.53,55.45,64.13,72.01
RH2M,2025,25.5,53.75,62.68,71.79,76.28,75.41,78.92,82.89,83.92,76.63,74.23,65.74,55.0,63.06,72.22
RH2M,2025,25.5,54.375,61.85,71.04,74.59,73.72,80.09,82.13,81.84,74.32,73.42,65.82,55.39,62.78,71.42
RH2M,2025,25.5,55.0,60.88,69.31,71.06,72.14,80.62,79.02,75.3,69.45,71.31,64.61,54.69,62.69,69.26
RH2M,2025,25.5,55.625,55.18,58.54,50.71,44.66,51.36,53.0,49.39,51.67,57.53,54.77,48.96,60.14,52.97
RH2M,2025,25.5,56.25,52.95,57.58,47.66,35.55,38.56,45.02,54.96,62.08,61.2,52.6,48.91,62.6,51.63
RH2M,2025,26.0,51.875,64.3,70.73,73.53,68.86,65.84,66.78,69.72,70.71,68.75,61.81,56.15,65.25,66.86
RH2M,2025,26.0,52.5,64.09,71.26,77.0,76.39,75.14,77.41,79.2,75.79,73.82,64.49,55.7,64.96,71.28
RH2M,2025,26.0,53.125,62.48,70.31,76.43,76.96,77.8,81.13,82.01,76.91,75.07,65.7,54.74,63.84,71.96
RH2M,2025,26.0,53.75,60.75,69.25,74.94,75.58,77.77,80.47,82.91,77.01,75.11,66.2,55.05,62.72,71.5
RH2M,2025,26.0,54.375,60.06,68.68,73.91,75.96,79.8,80.11,82.56,77.85,75.78,65.92,54.99,62.87,71.56
RH2M,2025,26.0,55.0,59.06,67.82,72.4,75.81,82.7,79.86,80.11,77.2,76.71,65.65,54.72,62.78,71.26
RH2M,2025,26.0,55.625,56.35,65.9,65.75,68.61,75.23,72.52,70.54,70.98,72.95,64.91,51.8,60.87,66.37
RH2M,2025,26.0,56.25,52.34,60.42,52.79,46.25,49.34,52.99,60.06,66.18,65.52,56.42,46.63,60.48,55.78
